Business_id,Business_Category,Category_type,Map,Product_proposal,New_Product
DCNP2666,Clinic,Clinic,No Data,No Data,No Data
DCBD2336,Clinic,Clinic,No Data,No Data,No Data
DCNG2629,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBM2466,Clinic,Clinic,Done,Gmvt,Gmvt 
DCAN2282,Clinic,Clinic,Not Done,GMVTVPS,Gmvt + Vps
DCAN2282,Clinic,Clinic,Not Done,GMVTVPS,Gmvt + Vps
DCAN2282,Clinic,Clinic,Not Done,GMVTVPS,Gmvt + Vps
DCND2555,Clinic,Clinic,No Data,No Data,No Data
DCBD2337,Clinic,Clinic,No Data,No Data,No Data
DCND2556,Clinic,Clinic,No Data,No Data,No Data
DHNV2693,Clinic,Clinic,Done,Website,Website
DCnS2693,Clinic,Clinic,Done,Website+Google Mgmt Fees,Website + Google ads
DCBD2338,Clinic,Clinic,Done,Gmvt,Gmvt 
DCNM2659,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2339,Clinic,Clinic,No Data,No Data,No Data
DCBD2340,Clinic,Clinic,No Data,No Data,No Data
DCBD2341,Clinic,Clinic,No Data,No Data,No Data
DCNG2630,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBP2472,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
DCBD2342,Clinic,Clinic,No Data,No Data,No Data
DCND2559,Clinic,Clinic,No Data,No Data,No Data
DCNN2663,Clinic,Clinic,No Data,No Data,No Data
DCCV2506,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2343,Clinic,Clinic,No Data,No Data,No Data
DCNG2631,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2344,Clinic,Clinic,No Data,No Data,No Data
DCBD2345,Clinic,Clinic,No Data,No Data,No Data
DCBD2345,Clinic,Clinic,No Data,No Data,No Data
DCND2562,Clinic,Clinic,No Data,No Data,No Data
DCNG2632,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2346,Clinic,Clinic,No Data,No Data,No Data
DCBD2347,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2348,Clinic,Clinic,No Data,No Data,No Data
DCCV2507,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCND2563,Clinic,Clinic,No Data,No Data,No Data
DCNM2661,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2349,Clinic,Clinic,No Data,No Data,No Data
DCBD2350,Clinic,Clinic,No Data,No Data,No Data
DCBD2351,Clinic,Clinic,No Data,No Data,No Data
DCBD2353,Clinic,Clinic,No Data,No Data,No Data
DCBD2353,Clinic,Clinic,No Data,Gmvt+Fb,Gmvt + Facebook Lead
DCBD2353,Clinic,Clinic,No Data,No Data,No Data
DCBD2353,Clinic,Clinic,No Data,No Data,No Data
DCBD2354,Clinic,Clinic,No Data,No Data,No Data
DCNP2667,Clinic,Clinic,No Data,No Data,No Data
DCBD2355,Clinic,Clinic,No Data,No Data,No Data
DCBD2356,Clinic,Clinic,No Data,No Data,No Data
DCBM2467,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2357,Clinic,Clinic,No Data,No Data,No Data
DCBD2358,Clinic,Clinic,No Data,No Data,No Data
DCBD2359,Clinic,Clinic,No Data,No Data,No Data
DCNG2633,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2360,Clinic,Clinic,No Data,No Data,No Data
DCNP2668,Clinic,Clinic,Not Done,Gmvt,Gmvt 
DCNP2669,Clinic,Clinic,Done,No Data,No Data
DCCV2509,Clinic,Clinic,No Data,Gmvt+ Social Media,Gmvt+Social Media
DCNG2634,Clinic,Clinic,Done,Gmvt,Gmvt 
DCNG2635,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2361,Clinic,Clinic,No Data,No Data,No Data
DCBD2361,Clinic,Clinic,No Data,No Data,No Data
DCCV2510,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCCV2510,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCCV2510,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCCV2510,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBD2362,Clinic,Clinic,No Data,No Data,No Data
DCAS2300,Clinic,Clinic,No Data,No Data,No Data
DCBD2364,Clinic,Clinic,No Data,No Data,No Data
DCBD2365,Clinic,Clinic,No Data,No Data,No Data
DCBP2475,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBP2475,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBP2475,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBP2475,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBP2475,Clinic,Clinic,No Data,No Data,No Data
DCBP2476,Clinic,Clinic,No Data,No Data,No Data
DCNP2670,Clinic,Clinic,Done,Gmvt,Gmvt 
DCND2566,Clinic,Clinic,No Data,No Data,No Data
DCBD2367,Clinic,Clinic,No Data,No Data,No Data
DCND2567,Clinic,Clinic,No Data,No Data,No Data
DCNG2637,Clinic,Clinic,Done,Gmvt,Gmvt 
DCND2570,Clinic,Clinic,No Data,No Data,No Data
DCND2570,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2370,Clinic,Clinic,No Data,No Data,No Data
DCBD2370,Clinic,Clinic,No Data,No Data,No Data
DCBD2371,Clinic,Clinic,No Data,No Data,No Data
DCNP2671,Clinic,Clinic,No Data,No Data,No Data
DCND2571,Clinic,Clinic,No Data,No Data,No Data
DCBD2372,Clinic,Clinic,No Data,No Data,No Data
DCAA2269,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2373,Clinic,Clinic,No Data,No Data,No Data
DCND2574,Clinic,Clinic,No Data,No Data,No Data
DCND2575,Clinic,Clinic,No Data,No Data,No Data
DCND2576,Clinic,Clinic,No Data,No Data,No Data
DCNP2672,Clinic,Clinic,No Data,No Data,No Data
DCBD2374,Clinic,Clinic,No Data,No Data,No Data
DCBD2375,Clinic,Clinic,No Data,No Data,No Data
DCBD2376,Clinic,Clinic,No Data,No Data,No Data
DCBD2377,Clinic,Clinic,No Data,No Data,No Data
DCBD2378,Clinic,Clinic,No Data,No Data,No Data
DCBD2379,Clinic,Clinic,No Data,No Data,No Data
DCBD2382,Clinic,Clinic,No Data,No Data,No Data
DCND2577,Clinic,Clinic,No Data,No Data,No Data
DCBD2383,Clinic,Clinic,No Data,No Data,No Data
DCNK2656,Clinic,Clinic,Done,Ad Word,Google ads
DCBD2384,Clinic,Clinic,No Data,No Data,No Data
DCND2578,Clinic,Clinic,No Data,No Data,No Data
DCCV2511,Clinic,Clinic,Not Done,Gmvt,Gmvt 
DCCV2512,Clinic,Clinic,Not Done,Gmvt,Gmvt 
DCBD2198,Clinic,Clinic,No Data,No Data,No Data
DCBD2198,Clinic,Clinic,No Data,No Data,No Data
DCAN2283,Clinic,Clinic,Not Done,GMVT,Gmvt 
DCBD2385,Clinic,Clinic,No Data,No Data,No Data
DCCV2513,Clinic,Clinic,No Data,Gmvt+ Social Media,Gmvt+Social Media
DCBD2386,Clinic,Clinic,No Data,No Data,No Data
DCCV2514,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBD2387,Clinic,Clinic,No Data,No Data,No Data
DCCV2515,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBD2388,Clinic,Clinic,No Data,No Data,No Data
DCBP2478,Clinic,Clinic,Done,Gmvt,Gmvt 
DCNK2657,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2389,Clinic,Clinic,No Data,No Data,No Data
DCAS2302,Clinic,Clinic,Done,GMVT+FB,Gmvt + Facebook Lead
DCAS2302,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBD2390,Clinic,Clinic,No Data,No Data,No Data
DCBD2391,Clinic,Clinic,No Data,No Data,No Data
DCND2580,Clinic,Clinic,No Data,No Data,No Data
DCBD2392,Clinic,Clinic,No Data,No Data,No Data
DCND2581,Clinic,Clinic,No Data,No Data,No Data
DCBD2393,Clinic,Clinic,No Data,No Data,No Data
DCBD2394,Clinic,Clinic,No Data,No Data,No Data
DCBD2396,Clinic,Clinic,No Data,No Data,No Data
DCND2583,Clinic,Clinic,No Data,No Data,No Data
DCBD2397,Clinic,Clinic,No Data,No Data,No Data
DCCV2516,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCND2585,Clinic,Clinic,Not Done,Gmvt,Gmvt 
DCND2585,Clinic,Clinic,No Data,No Data,No Data
DCBD2398,Clinic,Clinic,No Data,No Data,No Data
DCCV2517,Clinic,Clinic,Not Done,Gmvt,Gmvt 
DCBD2399,Clinic,Clinic,No Data,No Data,No Data
DCBD2399,Clinic,Clinic,No Data,No Data,No Data
DCBD2400,Clinic,Clinic,No Data,No Data,No Data
DCBD2400,Clinic,Clinic,No Data,No Data,No Data
DCBD2401,Clinic,Clinic,No Data,No Data,No Data
DCNR2685,Clinic,Clinic,Unverified,Vps,Vps
DCBD2403,Clinic,Clinic,No Data,No Data,No Data
DCBD2404,Clinic,Clinic,No Data,No Data,No Data
DCBD2405,Clinic,Clinic,No Data,No Data,No Data
DCNG2639,Clinic,Clinic,Done,"Gmvt, Fb Page With Logo, And Insta Page",Gmvt + Facebook + Instagram
DCND2588,Clinic,Clinic,No Data,No Data,No Data
DCNP2673,Clinic,Clinic,No Data,No Data,No Data
DCNP2674,Clinic,Clinic,No Data,No Data,No Data
DCCV2519,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCND2589,Clinic,Clinic,No Data,No Data,No Data
DCBD2406,Clinic,Clinic,No Data,No Data,No Data
DCBD2408,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
DCND2590,Clinic,Clinic,No Data,No Data,No Data
DCND2590,Clinic,Clinic,No Data,No Data,No Data
DCND2591,Clinic,Clinic,No Data,No Data,No Data
DCNR2686,Clinic,Clinic,Done,Vps,Vps
DCBD2409,Clinic,Clinic,No Data,No Data,No Data
DCND2592,Clinic,Clinic,No Data,No Data,No Data
DCAS2303,Clinic,Clinic,Done,GMVT+FB+Website,Gmvt + Facebook + Website
DCBD2410,Clinic,Clinic,No Data,No Data,No Data
DCBD2411,Clinic,Clinic,No Data,No Data,No Data
DCBD2412,Clinic,Clinic,No Data,No Data,No Data
DCBD2413,Clinic,Clinic,No Data,No Data,No Data
DCBD2413,Clinic,Clinic,No Data,No Data,No Data
DCBD2415,Clinic,Clinic,No Data,No Data,No Data
DCBD2416,Clinic,Clinic,No Data,No Data,No Data
DCNP2416,Clinic,Clinic,No Data,No Data,No Data
DCNP2593,Clinic,Clinic,No Data,No Data,No Data
DCND2593,Clinic,Clinic,No Data,No Data,No Data
DCND2594,Clinic,Clinic,No Data,No Data,No Data
DCND2595,Clinic,Clinic,No Data,No Data,No Data
DCND2595,Clinic,Clinic,Done,No Data,No Data
DCBD2417,Clinic,Clinic,No Data,No Data,No Data
DCND2596,Clinic,Clinic,No Data,Gmvt,Gmvt 
DCND2596,Clinic,Clinic,No Data,No Data,No Data
DCAS2304,Clinic,Clinic,Done,GMVT+Advt+FB,Gmvt + Google lead + Facebook lead
DCBD2418,Clinic,Clinic,No Data,No Data,No Data
DCBD2419,Clinic,Clinic,No Data,No Data,No Data
DCBD2420,Clinic,Clinic,No Data,No Data,No Data
DCBD2421,Clinic,Clinic,No Data,No Data,No Data
DCND2598,Clinic,Clinic,No Data,No Data,No Data
DCCV2520,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBD2422,Clinic,Clinic,No Data,No Data,No Data
DCBD2423,Clinic,Clinic,No Data,No Data,No Data
DCND2599,Clinic,Clinic,No Data,No Data,No Data
DCBD2424,Clinic,Clinic,No Data,No Data,No Data
DCCV2521,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
DCND2600,Clinic,Clinic,No Data,No Data,No Data
DCBD2425,Clinic,Clinic,No Data,No Data,No Data
DCBP2479,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
DCBP2480,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
DCBD2427,Clinic,Clinic,No Data,No Data,No Data
DCBD2428,Clinic,Clinic,No Data,No Data,No Data
DCND2601,Clinic,Clinic,No Data,No Data,No Data
DCND2602,Clinic,Clinic,No Data,No Data,No Data
DCBD2429,Clinic,Clinic,No Data,No Data,No Data
DCCV2523,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBD2430,Clinic,Clinic,No Data,No Data,No Data
DCCV2524,Clinic,Clinic,No Data,Gmvt+ Social Media,Gmvt+Social Media
DCBD2431,Clinic,Clinic,No Data,No Data,No Data
DCND2603,Clinic,Clinic,No Data,No Data,No Data
DCBD2432,Clinic,Clinic,No Data,No Data,No Data
DCBD2433,Clinic,Clinic,No Data,No Data,No Data
DCBD2434,Clinic,Clinic,No Data,No Data,No Data
DCND2604,Clinic,Clinic,No Data,No Data,No Data
DCCV2525,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
DCCV2525,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
DCAK2275,Clinic,Clinic,Done,Gmvt + Social Media,Gmvt + Social Media
DCNG2640,Clinic,Clinic,Done,Gmvt,Gmvt 
DCND2605,Clinic,Clinic,No Data,No Data,No Data
DCND2606,Clinic,Clinic,No Data,No Data,No Data
DCND2607,Clinic,Clinic,No Data,No Data,No Data
DCCV2526,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
DCCV2526,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2435,Clinic,Clinic,No Data,No Data,No Data
DCCV2527,Clinic,Clinic,Done,Map Only,Gmvt
DCAS2305,Clinic,Clinic,Done,GMVT+FB,Gmvt + Facebook Lead
DCNP2675,Clinic,Clinic,No Data,No Data,No Data
DCNG2641,Clinic,Clinic,Done,Gmvt,Gmvt 
DCNR2687,Clinic,Clinic,Done,"Gmvt , Google Bloggers And Facebook Pag",Gmvt + Google ads + Facebook
DCCV2528,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCND2610,Clinic,Clinic,No Data,No Data,No Data
DCBD2436,Clinic,Clinic,No Data,No Data,No Data
DCBD2437,Clinic,Clinic,No Data,No Data,No Data
DCCV2529,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2438,Clinic,Clinic,No Data,No Data,No Data
DCBD2439,Clinic,Clinic,No Data,No Data,No Data
DCND2612,Clinic,Clinic,Not Done,No Data,No Data
DCNG2643,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2440,Clinic,Clinic,No Data,No Data,No Data
DCBD2440,Clinic,Clinic,No Data,No Data,No Data
DCAS2306,Clinic,Clinic,Not Done,GMVT,Gmvt 
DCAS2306,Clinic,Clinic,Not Done,GMVT,Gmvt 
DCND2613,Clinic,Clinic,Not Done,Gmvt,Gmvt 
DCND2613,Clinic,Clinic,Not Done,Gmvt,Gmvt 
DCNG2644,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2441,Clinic,Clinic,No Data,No Data,No Data
DCND2614,Clinic,Clinic,Done,No Data,No Data
DCBD2442,Clinic,Clinic,No Data,No Data,No Data
DCBD2442,Clinic,Clinic,No Data,No Data,No Data
DCBD2443,Clinic,Clinic,No Data,No Data,No Data
DCBD2444,Clinic,Clinic,No Data,No Data,No Data
DCBD2445,Clinic,Clinic,No Data,No Data,No Data
DCCV2530,Clinic,Clinic,No Data,Gmvt+ Social Media,Gmvt+Social Media
DCND2616,Clinic,Clinic,No Data,No Data,No Data
DCBD2446,Clinic,Clinic,No Data,No Data,No Data
DCBP2482,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
DCNP2482,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
DCCV2531,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2449,Clinic,Clinic,No Data,No Data,No Data
DCBD2449,Clinic,Clinic,No Data,No Data,No Data
DCNR2688,Clinic,Clinic,No Data,Social-Media Management,Social Media Management
DCNR2688,Clinic,Clinic,Not Done,vps,Vps
DCNR2688,Clinic,Clinic,Not Done,vps,Vps
DCBD2451,Clinic,Clinic,No Data,No Data,No Data
DCNP2676,Clinic,Clinic,No Data,No Data,No Data
DCBD2452,Clinic,Clinic,No Data,No Data,No Data
DCCV2532,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCNG2646,Clinic,Clinic,Done,Gmvt,Gmvt 
DCCV2533,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2453,Clinic,Clinic,No Data,No Data,No Data
DCBD2454,Clinic,Clinic,No Data,No Data,No Data
DCNG2647,Clinic,Clinic,Done,Gmvt,Gmvt 
DCNR2689,Clinic,Clinic,Unverified,vps,Vps
DCBD2455,Clinic,Clinic,No Data,No Data,No Data
DCBD2456,Clinic,Clinic,No Data,No Data,No Data
DCAP2292,Clinic,Clinic,No Data,Gmvt + Social Media,Gmvt + Social Media
DCBD2457,Clinic,Clinic,No Data,No Data,No Data
DCBD2458,Clinic,Clinic,No Data,No Data,No Data
DCBD2459,Clinic,Clinic,No Data,No Data,No Data
DCND2619,Clinic,Clinic,No Data,No Data,No Data
DCND2619,Clinic,Clinic,No Data,No Data,No Data
DCBD2460,Clinic,Clinic,No Data,No Data,No Data
DCNG2648,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2461,Clinic,Clinic,Done,"Gmvt, Advance Map Listing,Qr Code, Cate",Gmvt
DCNR2690,Clinic,Clinic,Done,"Gmvt ,Google Bloggers And Facebook Page",Gmvt + Google ads + Facebook
DCNG2649,Clinic,Clinic,Done,Gmvt,Gmvt 
DCNR2691,Clinic,Clinic,Done,GMVT + SOCIAL MEDIA,Gmvt + Social Media
DCNR2691,Clinic,Clinic,Done,GMVT + SOCIAL MEDIA,Gmvt + Social Media
DCNR2691,Clinic,Clinic,No Data,No Data,No Data
DCNR2691,Clinic,Clinic,Done,Gmvt,Gmvt 
DCCV2534,Clinic,Clinic,No Data,Gmvt+Social Media,Gmvt + Social Media
DCCV2534,Clinic,Clinic,No Data,Gmvt+Social Media,Gmvt + Social Media
DCCV2534,Clinic,Clinic,No Data,Gmvt+Social Media,Gmvt + Social Media
DCAP2293,Clinic,Clinic,No Data,Gmvt + Social Media,Gmvt + Social Media
DCNG2650,Clinic,Clinic,Done,Gmvt,Gmvt 
DCND2621,Clinic,Clinic,No Data,No Data,No Data
DCND2622,Clinic,Clinic,No Data,No Data,No Data
DCNG2651,Clinic,Clinic,Done,Gmvt,Gmvt 
DCCV2535,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DCBD2462,Clinic,Clinic,No Data,No Data,No Data
DCNG2652,Clinic,Clinic,Done,Gmvt,Gmvt 
DCNG2653,Clinic,Clinic,Done,Gmvt,Gmvt 
DCBD2463,Clinic,Clinic,No Data,No Data,No Data
DCNG2654,Clinic,Clinic,Done,Gmvt,Gmvt 
DCCV2538,Clinic,Clinic,Done,Gmvt,Gmvt 
ECCV3816,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
ECCV3821,Clinic,Clinic,Done,Gmvt,Gmvt 
ECND3825,Clinic,Clinic,Done,GMVT,Gmvt 
ECBD3808,Clinic,Clinic,No Data,No Data,No Data
ECBP3814,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
ECBP3814,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
ECND3826,Clinic,Clinic,Done,Gmvt,Gmvt 
ECNK3828,Clinic,Clinic,Done,Gmvt,Gmvt 
ECBD3811,Clinic,Clinic,No Data,No Data,No Data
FCCV3985,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
FCCV3985,Clinic,Clinic,Done,Gmvt,Gmvt 
FCND3991,Clinic,Clinic,No Data,No Data,No Data
FCND3991,Clinic,Clinic,No Data,No Data,No Data
GCBD4213,Clinic,Clinic,No Data,No Data,No Data
GCBD4213,Clinic,Clinic,No Data,No Data,No Data
GCCV4233,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4234,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4234,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4235,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4237,Clinic,Clinic,Done,Gmvt,Gmvt 
GCND4259,Clinic,Clinic,No Data,No Data,No Data
GCCV4238,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCBD4214,Clinic,Clinic,No Data,No Data,No Data
GCCV4239,Clinic,Clinic,Not Done,Gmvt,Gmvt 
GCND4260,Clinic,Clinic,Done,Gmvt,Gmvt 
GCCV4242,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4242,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4242,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4242,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4243,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4243,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4243,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCCV4247,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
GCBD4217,Clinic,Clinic,Not Done,Gmvt,Gmvt 
GCND4261,Clinic,Clinic,Unverified,No Data,No Data
GCCV4250,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
GCNP4265,Clinic,Clinic,No Data,Gmvt,Gmvt 
GCCV4252,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
HCCV4699,Clinic,Clinic,Done,Gmvt + Social Media,Gmvt + Social Media
HCCV4699,Clinic,Clinic,Done,GMVT,Gmvt 
HCCV4701,Clinic,Clinic,No Data,Gmvt + Social Media,Gmvt + Social Media
HCBA4690,Clinic,Clinic,Not Done,Gmvt,Gmvt 
HCBA4690,Clinic,Clinic,Unverified,GMVT + Social Media,Gmvt + Social Media
HCAS4687,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
ICBD5058,Clinic,Clinic,No Data,No Data,No Data
ICBP5065,Clinic,Clinic,No Data,No Data,No Data
ICBP5065,Clinic,Clinic,Unverified,gmvt,Gmvt 
ICBP5065,Clinic,Clinic,No Data,No Data,No Data
ICBP5065,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
ICBP5066,Clinic,Clinic,Unverified,Social-Media Management,Social Media Management
ICBP5066,Clinic,Clinic,Unverified,Social-Media Management,Social Media Management
ICAP5051,Clinic,Clinic,Done,Gmvt,Gmvt 
ICND5078,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
ICND5078,Clinic,Clinic,Done,GmvtVps,Gmvt + Vps
JCBD5284,Clinic,Clinic,No Data,Gmvt+Fb,Gmvt + Facebook Lead
JCNP5305,Clinic,Clinic,No Data,No Data,No Data
JCND5299,Clinic,Clinic,No Data,Gmvt,Gmvt 
JCND5299,Clinic,Clinic,No Data,Gmvt,Gmvt 
KCBD5640,Clinic,Clinic,No Data,Gmvt+Fb,Gmvt + Facebook Lead
KCAA5610,Clinic,Clinic,Unverified,Gmvt,Gmvt 
KCAA5610,Clinic,Clinic,No Data,No Data,No Data
KCAA5610,Clinic,Clinic,Done,Social Media,Social Media Management
KCND5679,Clinic,Clinic,Done,GmvtJd Paid,Gmvt
KCBP5656,Clinic,Clinic,No Data,Gmvt,Gmvt 
KCCV5662,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
KCCV5663,Clinic,Clinic,No Data,No Data,No Data
KCND5680,Clinic,Clinic,Done,Gmvt,Gmvt 
KCND5680,Clinic,Clinic,Done,Social-Media Management,Social Media Management
KCCV5660,Clinic,Clinic,No Data,Gmvt+ Social Media,Gmvt+Social Media
KCCR5660,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
KCCV5664,Clinic,Clinic,Unverified,Website,Website
KCCV5664,Clinic,Clinic,Unverified,GmvtWebsite Adward,Gmvt + Website + Google ads
KCCV5665,Clinic,Clinic,Done,Gmvt + Fb  Advert,Gmvt + Facebook ads
KCCV5665,Clinic,Clinic,Unverified,Social-Media Management,Social Media Management
KCCV5668,Clinic,Clinic,Done,Gmvt,Gmvt 
KCBD5651,Clinic,Clinic,No Data,Gmvt,Gmvt 
KCBD5651,Clinic,Clinic,No Data,Gmvt+Fb,Gmvt + Facebook Lead
KCBD5652,Clinic,Clinic,No Data,No Data,No Data
KCCV5671,Clinic,Clinic,No Data,No Data,No Data
KCCV5671,Clinic,Clinic,Done,GMVT,Gmvt 
KCCV5671,Clinic,Clinic,Done,Gmvt + Social Media,Gmvt + Social Media
KCND5681,Clinic,Clinic,No Data,No Data,No Data
KCCV5672,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
LCCV6112,Clinic,Clinic,No Data,No Data,No Data
LCBD6107,Clinic,Clinic,Done,GMVT+FBLEADS,Gmvt + Facebook ads
LCBD6107,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
LCCV6117,Clinic,Clinic,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
LCCV6118,Clinic,Clinic,Done,Gmvt,Gmvt 
LCBD6108,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
LCND6122,Clinic,Clinic,No Data,No Data,No Data
LCND6123,Clinic,Clinic,No Data,No Data,No Data
LCAP6102,Clinic,Clinic,Done,Gmvt,Gmvt 
MCCV6491,Clinic,Clinic,Unverified,Gmvt,Gmvt 
MCBD6459,Clinic,Clinic,Done,Gmvt,Gmvt 
MCND6350,Clinic,Clinic,Done,GMVT+FB Leads,Gmvt + Facebook lead
MCND6350,Clinic,Clinic,Done,GMVT+FB Leads,Gmvt + Facebook lead
MCCV6350,Clinic,Clinic,No Data,Gmvt,Gmvt 
MCCV6350,Clinic,Clinic,No Data,Gmvt,Gmvt 
MCCV6350,Clinic,Clinic,No Data,Gmvt+ Social Media,Gmvt+Social Media
MCAN6350,Clinic,Clinic,Unverified,Social-Media Management,Social Media Management
MCCV6493,Clinic,Clinic,Done,Gmvt+Fb,Gmvt + Facebook Lead
MCCV6493,Clinic,Clinic,No Data,Gmvt,Gmvt 
MCCV6493,Clinic,Clinic,No Data,Gmvt,Gmvt 
MCND6525,Clinic,Clinic,No Data,Gmvt+ Social Media,Gmvt+Social Media
MCCV6497,Clinic,Clinic,Unverified,GMVT + Social Media,Gmvt + Social Media
MCCV6497,Clinic,Clinic,Unverified,GMVT + Social Media,Gmvt + Social Media
MCBD6461,Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
MCND6526,Clinic,Clinic,No Data,Gmvt+ Social Media,Gmvt+Social Media
MCND6527,Clinic,Clinic,No Data,Gmvt+ Social Media,Gmvt+Social Media
MCBD6464,Clinic,Clinic,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
MCAP6432,Clinic,Clinic,Done,Map Only,Gmvt
MCCV6499,Clinic,Clinic,Unverified,Gmvt,Gmvt 
MCCV6502,Clinic,Clinic,Unverified,vps,Vps
